studentID,interaction,numInteractionCurr,numInteractionTotal,representation,direction,proofDir,action,rule,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,currPrb,hintType,hintGiven,isForced,hintCount,stepTime,elTime,numProblemsCompleted,PPType,numAttempts,hintFollow
sjletica,408,,,0,0,1,3,DN,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.598,4.316,,6,,
sjletica,409,,,0,0,1,5,DN,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.634,5.95,,6,,
sjletica,410,,,0,0,1,1,(J>(K*L)),,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.723,7.673,,6,,
sjletica,411,,,0,0,1,1,J,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,3.279,10.952,,6,,
jeclark5,353,,,0,0,0,1,(H>-B),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,20.647,175.411,,1,,
jeclark5,354,,,0,0,0,3,CD,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.494,176.905,,1,,
sjletica,412,,,0,0,1,3,MP,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,undefined,,0,15.453,26.405,,6,,
sjletica,413,,,0,0,1,1,(K*L),,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,2.281,28.686,,6,,
sjletica,414,,,0,0,1,3,Simp,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,2.155,30.841,,6,,
sjletica,415,,,0,0,1,5,Simp,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.927,31.768,,6,,
sjletica,416,,,0,0,1,1,(K*L),,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.866,33.634,,6,,
sjletica,417,,,0,0,1,3,Simp,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.787,35.421,,6,,
sjletica,418,,,0,0,1,5,Simp,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.82,36.241,,6,,
sjletica,420,,,0,0,1,1,(L>M),,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.668,38.131,,6,,
sjletica,421,,,0,0,1,1,L,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.662,38.793,,6,,
sjletica,422,,,0,0,1,3,MP,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.789,40.582,,6,,
jeclark5,356,,,0,0,0,1,(H>-B),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,17.734,206.518,,1,,
jeclark5,357,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.888,209.406,,1,,
sjletica,423,,,0,0,1,1,#NAME?,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,5.85,46.432,,6,,
sjletica,425,,,0,0,1,2,#NAME?,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.752,52.466,,6,,
sjletica,426,,,0,0,1,1,M,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.847,53.313,,6,,
sjletica,427,,,0,0,1,1,K,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.616,53.929,,6,,
sjletica,428,,,0,0,1,3,Conj,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.105,55.034,,6,,
sjletica,429,,,0,0,1,5,Conj,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,2.499,57.533,,6,,
sjletica,430,,,0,0,1,1,#NAME?,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,1.249,58.782,,6,,
sjletica,431,,,0,0,1,1,(K*M),,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.799,59.581,,6,,
sjletica,432,,,0,0,1,3,Conj,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,5.552,65.133,,6,,
sjletica,433,,,0,0,1,5,Conj,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,12.563,77.696,,6,,
sjletica,434,,,0,0,1,1,((K*M)*-(K*M)),,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,2.208,79.904,,6,,
jeclark5,361,,,0,0,0,1,(-G>Q),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,0.782,255.443,,1,,
jeclark5,362,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.705,257.148,,1,,
sjletica,435,,,0,0,1,98,END,,,,,,,,,,,,,,,,,,,,,5.1.3.0,0,,,0,0.354,93.263,,6,,
sjletica,437,,,0,0,0,0,next,,,,,,,,,,,,,,,,,,,,,6.1.1.0,0,,,0,1.035,94.301,,44,,
jeclark5,363,,,0,0,0,5,Impl,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,15,272.148,,1,,
jeclark5,368,,,0,0,0,1,((Q>A)*P),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.032,307.741,,1,,
jeclark5,369,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.353,310.094,,1,,
jeclark5,370,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,5.04,315.134,,1,,
jeclark5,372,,,0,0,0,1,(Q>A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.99,321.105,,1,,
jeclark5,373,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.946,324.051,,1,,
sjletica,439,,,0,0,0,1,(B>D),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,Try to derive -S>B working forward.,,1,67.623,67.851,,44,,
sjletica,440,,,0,0,0,1,(S>G),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,1,0.353,68.204,,44,,
sjletica,441,,,0,0,0,2,(B>D),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,1,2.967,71.171,,44,,
sjletica,442,,,0,0,0,2,(S>G),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,1,0.535,71.706,,44,,
sjletica,443,,,0,0,0,1,(B>D),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,1,10.152,81.858,,44,,
sjletica,444,,,0,0,0,1,(S>G),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,1,0.38,82.238,,44,,
sjletica,446,,,0,0,0,3,CD,,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,0.639,93.697,,44,,
sjletica,447,,,0,0,0,1,(S+B),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,1.974,95.671,,44,,
jeclark5,375,,,0,0,0,1,(--G+Q),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,35.774,362.036,,1,,
jeclark5,376,,,0,0,0,1,(-Q+A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,0.747,362.783,,1,,
jeclark5,377,,,0,0,0,2,(-Q+A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.885,364.668,,1,,
jeclark5,378,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.341,366.009,,1,,
sjletica,450,,,0,0,0,3,Com,,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,0.866,111.198,,44,,
jeclark5,379,,,0,0,0,5,DN,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,3.951,369.96,,1,,
sjletica,451,,,0,0,0,1,(B+S),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,1.139,112.337,,44,,
sjletica,452,,,0,0,0,1,((B+S)>(D+G)),,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,0.367,112.704,,44,,
sjletica,453,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,2.679,115.383,,44,,
sjletica,455,,,0,0,0,98,END,,,,,,,,,,,,,,,,,,,,,6.1.1.0,2,,,0,8.575,127.197,,44,,
sjletica,456,,,0,0,0,0,next,,,,,,,,,,,,,,,,,,,,,6.1.2.0,2,,,0,0.002,127.199,,44,,
jeclark5,382,,,0,0,0,1,((Q>A)*P),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,4.27,386.26,,1,,
jeclark5,383,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.053,388.313,,1,,
jeclark5,384,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.998,390.311,,1,,
jeclark5,386,,,0,0,0,1,(P>(-G+H)),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.775,394.763,,1,,
jeclark5,388,,,0,0,0,1,P,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.68,397.229,,1,,
jeclark5,390,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.243,400.318,,1,,
sjletica,461,,,0,0,0,1,(-Z=P),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,undefined,,0,15.974,16.061,,44,,
sjletica,464,,,0,0,0,3,Equiv,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.597,21.87,,44,,
sjletica,468,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.663,28.36,,44,,
sjletica,469,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.305,30.665,,44,,
sjletica,476,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.392,38.401,,44,,
sjletica,477,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.002,39.403,,44,,
sjletica,478,,,0,0,0,1,(--P*-V),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.685,41.088,,44,,
sjletica,479,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,20.574,61.662,,44,,
sjletica,481,,,0,0,0,8,,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.085,1.176,,44,,
jeclark5,394,,,0,0,0,1,(-H+-B),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,33.288,454.348,,1,,
jeclark5,395,,,0,0,0,2,(-H+-B),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.408,455.756,,1,,
jeclark5,397,,,0,0,0,1,(-H+-B),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,0.61,457.188,,1,,
jeclark5,398,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.806,458.994,,1,,
jeclark5,399,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.69,460.684,,1,,
sjletica,485,,,0,0,1,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.635,16.618,,44,,
sjletica,486,,,0,0,1,3,DN,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,undefined,,0,2.8,19.418,,44,,
sjletica,487,,,0,0,1,5,DN,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.779,22.197,,44,,
jeclark5,401,,,0,0,0,1,(-G+H),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,9.122,476.569,,1,,
jeclark5,402,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.577,479.146,,1,,
jeclark5,403,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,1.558,480.704,,1,,
jeclark5,404,,,0,0,0,1,((-G+H)>(Q+-B)),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,0.513,481.217,,1,,
jeclark5,405,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,3.437,484.654,,1,,
sjletica,488,,,0,0,1,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,21.363,43.56,,44,,
sjletica,489,,,0,0,1,1,(V+-Q),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,3.447,47.007,,44,,
sjletica,490,,,0,0,1,2,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.334,48.341,,44,,
sjletica,491,,,0,0,1,3,Impl,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.094,49.435,,44,,
jeclark5,407,,,0,0,0,1,(-Q+A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,20.517,507.555,,1,,
jeclark5,408,,,0,0,0,6,(-Q+A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.27,509.825,,1,,
jeclark5,409,,,0,0,0,1,(Q>A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,2.269,512.094,,1,,
sjletica,492,,,0,0,1,1,(Z+Q),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,60.888,110.323,,44,,
sjletica,493,,,0,0,1,3,Impl,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.874,113.197,,44,,
jeclark5,411,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,47.81,573.3,,1,,
sjletica,494,,,0,0,1,1,(-Z=P),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,13.499,126.696,,44,,
sjletica,495,,,0,0,1,3,Impl,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.88,128.576,,44,,
jeclark5,414,,,0,0,0,1,(-Q+A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,6.503,589.881,,1,,
jeclark5,415,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,0.988,590.869,,1,,
jeclark5,417,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,11.438,604.233,,1,,
sjletica,503,,,0,0,1,8,,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.351,156.295,,44,,
jeclark5,419,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,3.079,620.134,,1,,
jeclark5,421,,,0,0,0,2,(-Q+A),,,,,,,,,,,,,,,,,,,,,4.1.3.0,0,,,0,23.804,653.999,,1,,
jeclark5,422,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.1.0,0,,,0,24.152,678.151,,1,,
jeclark5,424,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.1.1,2,,,0,3.011,4.237,,1,,
jeclark5,426,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.049,2.243,,1,,
sjletica,515,,,0,0,0,1,(V+-Q),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.575,78.122,,44,,
sjletica,516,,,0,0,0,2,(V+-Q),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.117,80.239,,44,,
sjletica,518,,,0,0,0,1,(-Z=P),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,7.451,91.038,,44,,
jeclark5,430,,,0,0,0,1,((-F+G)>(W+-G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,0.551,26.614,,1,,
sjletica,522,,,0,0,0,2,(-Z=P),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.746,111.99,,44,,
sjletica,524,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.414,112.857,,44,,
sjletica,525,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,6.554,119.411,,44,,
sjletica,526,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.948,120.359,,44,,
sjletica,527,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.357,121.716,,44,,
sjletica,528,,,0,0,0,1,(--P*-V),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,4.139,125.855,,44,,
sjletica,529,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.496,128.351,,44,,
sjletica,530,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.952,130.303,,44,,
sjletica,531,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,4.188,134.491,,44,,
sjletica,532,,,0,0,0,1,(V+-Q),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.829,135.32,,44,,
sjletica,533,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,5.808,141.128,,44,,
sjletica,535,,,0,0,0,1,(--P*-V),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,9.607,152.349,,44,,
sjletica,536,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,4.386,156.735,,44,,
sjletica,537,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.622,159.357,,44,,
sjletica,538,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.63,160.987,,44,,
sjletica,539,,,0,0,0,3,DN,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.567,162.554,,44,,
sjletica,540,,,0,0,0,5,DN,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.646,164.2,,44,,
sjletica,543,,,0,0,0,1,P,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.688,167.974,,44,,
sjletica,544,,,0,0,0,1,(-Z=P),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.78,168.754,,44,,
sjletica,545,,,0,0,0,2,P,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.049,169.803,,44,,
sjletica,548,,,0,0,0,3,Equiv,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.754,177.463,,44,,
sjletica,552,,,0,0,0,1,((-Z>P)*(P>-Z)),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.803,183.921,,44,,
jeclark5,441,,,0,0,0,2,((-F+G)>(W+-G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,16.273,112.669,,1,,
jeclark5,442,,,0,0,0,1,((-Y>-F)*(E>G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.001,113.67,,1,,
sjletica,553,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,7.525,191.446,,44,,
jeclark5,443,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,4.439,118.109,,1,,
sjletica,554,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,4.702,196.148,,44,,
sjletica,555,,,0,0,0,1,P,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.566,198.714,,44,,
sjletica,557,,,0,0,0,1,(P>-Z),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.143,200.303,,44,,
sjletica,558,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.702,202.005,,44,,
sjletica,559,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,2.52,204.525,,44,,
sjletica,560,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.567,205.092,,44,,
sjletica,561,,,0,0,0,3,Conj,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,4.2,209.292,,44,,
jeclark5,444,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,17.68,135.789,,1,,
jeclark5,446,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,No hint available for this step.,,0,1.029,140.202,,1,,
jeclark5,447,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,No hint available for this step.,,0,0.857,141.059,,1,,
sjletica,562,,,0,0,0,5,Conj,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,7.441,216.733,,44,,
sjletica,563,,,0,0,0,1,(-Z*-Q),,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.43,218.163,,44,,
sjletica,564,,,0,0,0,3,DeM,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,1.503,219.666,,44,,
sjletica,567,,,0,0,0,98,END,,,,,,,,,,,,,,,,,,,,,6.1.3.0,0,,,0,0.344,227.492,,44,,
sjletica,569,,,0,0,0,0,next,,,,,,,,,,,,,,,,,,,,,1.1.1.1,0,,,0,0.955,228.449,,44,,
jeclark5,452,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,10.635,213.501,,1,,
jeclark5,456,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,No hint available for this step.,,0,1.294,6.514,,1,,
jeclark5,458,,,0,0,0,1,((-F+G)>(W+-G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.055,8.106,,1,,
jeclark5,459,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,No hint available for this step.,,0,1.332,9.438,,1,,
jeclark5,460,,,0,0,0,2,((-F+G)>(W+-G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,,,0,1.192,10.63,,1,,
jeclark5,461,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.0,2,No hint available for this step.,,0,1.625,12.255,,1,,
jeclark5,462,,,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,undefined,,0,4.109,16.364,,1,,
jeclark5,464,,,0,0,0,7,get,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,No hint available for this step.,,0,1.441,1.99,,1,,
jeclark5,465,,,0,0,0,1,(-A>(D+G)),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,undefined,,0,33.154,35.144,,1,,
jeclark5,467,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.215,37.11,,1,,
jeclark5,469,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.46,44.4,,1,,
jeclark5,471,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.671,53.637,,1,,
jeclark5,472,,,0,0,0,1,(A+-D),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.68,54.317,,1,,
jeclark5,473,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,2.154,56.471,,1,,
jeclark5,476,,,0,0,0,3,MP,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.223,63.841,,1,,
jeclark5,480,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.845,72.495,,1,,
jeclark5,482,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,2.194,77.26,,1,,
jeclark5,483,,,0,0,0,1,(D+G),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.803,78.063,,1,,
jeclark5,484,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,11.294,89.357,,1,,
jeclark5,488,,,0,0,0,1,((A>B)*(-D>F)),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,31.204,205.63,,1,,
jeclark5,489,,,0,0,0,3,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,2.932,208.562,,1,,
jeclark5,490,,,0,0,0,5,Simp,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,13.555,222.117,,1,,
jeclark5,491,,,0,0,0,1,(A>B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,2.555,224.672,,1,,
jeclark5,492,,,0,0,0,3,Impl,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,2.16,226.832,,1,,
jeclark5,493,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,4.676,231.508,,1,,
jeclark5,494,,,0,0,0,1,(-A+B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.19,232.698,,1,,
jeclark5,495,,,0,0,0,3,MT,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.671,234.369,,1,,
jeclark5,497,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,7.546,243.042,,1,,
jeclark5,499,,,0,0,0,3,HS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.314,245.829,,1,,
jeclark5,502,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.59,251.939,,1,,
jeclark5,504,,,0,0,0,2,(-A+B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,3.599,259.352,,1,,
jeclark5,505,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.366,260.718,,1,,
jeclark5,506,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.471,261.189,,1,,
jeclark5,507,,,0,0,0,1,(-A+B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.76,261.949,,1,,
jeclark5,509,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.577,269.491,,1,,
jeclark5,513,,,0,0,0,2,(-A+B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.861,277.24,,1,,
jeclark5,514,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.816,278.056,,1,,
jeclark5,515,,,0,0,0,1,(-A+B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,6.136,284.192,,1,,
jeclark5,516,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.192,285.384,,1,,
jeclark5,518,,,0,0,0,3,DS,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.821,296.016,,1,,
jeclark5,521,,,0,0,0,2,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,6.701,312.014,,1,,
jeclark5,522,,,0,0,0,2,(-A+B),,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,0.98,312.994,,1,,
jeclark5,525,,,0,0,0,1,#NAME?,,,,,,,,,,,,,,,,,,,,,4.-1.3.1,2,,,0,1.099,315.655,,1,,
