studentID,collaborators,interaction,numInteractionCurr,numInteractionTotal,direction,proofDir,action,rule,numAction1Curr,numAction2Curr,numAction3Curr,numAction4Curr,numAction5Curr,numAction6Curr,numAction7Curr,numAction8Curr,numAction9Curr,numAction10Curr,numAction1Total,numAction2Total,numAction3Total,numAction4Total,numAction5Total,numAction6Total,numAction7Total,numAction8Total,numAction9Total,numAction10Total,currPrb,hintType,hintGiven,isForced,hintCount,stepTime,elTime,certificate,numProblemsCompleted,PPType,numAttempts,hintFollow
dlissac,,312,4,109,0,1,1,R,2,0,1,0,1,0,0,0,0,0,29,12,41,0,5,0,18,0,4,0,1.0.3.0,3,Try to derive -W,1,1,22.742000000000004,120.089,,5,0,5,0
dlissac,,334,17,122,0,1,7,get,7,3,5,0,1,0,1,0,0,0,34,15,45,0,5,0,19,0,4,0,1.0.3.0,3,Try to derive -W,0,2,31.785000000000025,408.709,,5,0,5,0
dlissac,,343,22,127,0,1,3,DS,9,3,7,0,2,0,1,0,0,0,36,15,47,0,6,0,19,0,4,0,1.0.3.0,3,Try to derive -W,1,1,9.771000000000015,496.308,,5,0,5,0
dlissac,,367,24,129,0,1,7,get,9,3,8,0,2,0,2,0,0,0,36,15,48,0,6,0,20,0,4,0,1.0.3.0,3,Try to derive -W,0,2,147.89599999999996,731.391,,5,0,5,0
dlissac,,368,25,130,0,1,7,get,9,3,8,0,2,0,3,0,0,0,36,15,48,0,6,0,21,0,4,0,1.0.3.0,3,Try to derive -W,0,3,1.0160000000000764,732.407,,5,0,5,0
dlissac,,424,4,161,0,0,1,(-(G+Z)+-W),2,0,1,0,1,0,0,0,0,0,49,22,57,0,7,1,21,0,4,0,1.0.3.0,3,Try to derive -W,1,1,107.28400000000002,327.586,,5,0,6,0
dlissac,,427,7,164,0,0,1,((W+-R)*N),3,0,2,0,2,0,0,0,0,0,50,22,58,0,8,1,21,0,4,0,1.0.3.0,3,Try to derive -W,1,1,39.06999999999999,397.5,,5,0,6,0
dlissac,,446,11,176,0,1,9,,4,0,4,0,2,0,0,0,1,0,54,22,62,0,10,1,21,0,6,0,1.0.3.0,3,Try to derive -W,1,1,46.833,160.596,,5,0,7,0
dlissac,,454,7,183,0,1,1,((G+Z)>-W),4,0,2,0,1,0,0,0,0,0,58,22,64,0,11,1,21,0,6,0,1.0.3.0,3,Try to derive -W,1,1,150.501,167.695,,5,0,8,1
dlissac,,521,48,224,0,1,7,get,16,8,20,0,3,0,1,0,0,0,70,30,82,0,13,1,22,0,6,0,1.0.3.0,3,Try to derive -W,0,2,12.789000000000101,713.695,,5,0,8,1
dlissac,,590,88,264,0,1,3,MT,32,17,35,0,3,0,1,0,0,0,86,39,97,0,13,1,22,0,6,0,1.0.3.0,3,Try to derive -W,1,1,9.170000000000073,5823.04,,5,0,8,1
dlissac,,605,98,274,0,1,2,(-G*-Z),36,20,38,0,3,0,1,0,0,0,90,42,100,0,13,1,22,0,6,0,1.0.3.0,3,Try to derive -W,1,1,6.270000000000437,5914.39,,5,0,8,1
dlissac,,78,3,3,0,0,1,(B*(S+L)),2,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1.0.2.0,3,Try to derive (S+L),1,1,36.32599999999999,100.857,,7,0,0,1
dlissac,,81,6,6,0,0,7,get,2,0,2,0,1,0,1,0,0,0,2,0,2,0,1,0,1,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,2,58.05499999999998,210.664,,7,0,0,0
dlissac,,82,7,7,0,0,7,get,2,0,2,0,1,0,2,0,0,0,2,0,2,0,1,0,2,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,3,1.4010000000000105,212.065,,7,0,0,0
dlissac,,87,8,8,1,0,7,get,2,0,2,0,1,0,3,0,0,0,2,0,2,0,1,0,3,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,4,13.729000000000013,225.794,,7,0,0,0
dlissac,,88,9,9,1,0,7,get,2,0,2,0,1,0,4,0,0,0,2,0,2,0,1,0,4,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,5,0.742999999999995,226.537,,7,0,0,0
dlissac,,822,1,1,0,0,1,(-O*(-W>A)),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1.1.0,3,Try to derive -(R*N),1,1,44.198,44.198,,9,16,0,0
dlissac,,828,6,6,0,0,1,(-O*(-W>A)),3,0,2,0,1,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,4.1.1.0,3,Try to derive (K>A),1,1,42.99099999999999,99.615,,9,16,0,0
dlissac,,832,9,9,0,0,1,(K>-W),4,0,3,0,2,0,0,0,0,0,4,0,3,0,2,0,0,0,0,0,4.1.1.0,3,Try to derive (K>A),1,1,17.290999999999997,126.652,,9,16,0,0
cbritt,,28,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0.3.0,3,Try to derive -W,0,2,2461.7,2461.7,,0,0,0,0
cbritt,,29,2,2,0,0,7,get,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,1.0.3.0,3,Try to derive -W,0,3,1.5,2463.2,,0,0,0,0
cbritt,,139,39,49,0,0,2,Z,9,4,23,0,3,0,0,0,0,0,11,6,27,0,3,0,2,0,0,0,1.0.3.0,3,Try to derive -W,1,1,20.769999999999982,1518.28,,0,0,1,0
cbritt,,179,60,70,0,0,1,Z,15,8,33,0,4,0,0,0,0,0,17,10,37,0,4,0,2,0,0,0,1.0.3.0,3,Try to derive -W,1,1,70.87000000000012,2022.19,,0,0,1,0
cbritt,,205,69,79,0,0,7,get,18,10,36,0,4,0,1,0,0,0,20,12,40,0,4,0,3,0,0,0,1.0.3.0,3,Try to derive -W,0,2,53.76000000000022,2187.86,,0,0,1,0
cbritt,,1861,7,7,0,0,3,Impl,2,0,5,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,6.-1.1.0,3,Try to derive -T,1,1,20.045,63.704,,2,29,0,0
cbritt,,1885,24,24,0,0,1,(-E*-T),9,2,11,0,1,1,0,0,0,0,9,2,11,0,1,1,0,0,0,0,6.-1.1.0,3,Try to derive -T,1,1,13.753,126.207,,2,29,0,0
cbritt,,441,18,18,0,0,3,DeM,6,0,9,0,2,1,0,0,0,0,6,0,9,0,2,1,0,0,0,0,2.1.1.0,3,Try to derive -R,1,0,38.32999999999993,570.155,,4,6,0,0
cbritt,,459,27,27,0,0,2,((Q*-P)+S),8,1,14,0,3,1,0,0,0,0,8,1,14,0,3,1,0,0,0,0,2.1.1.0,3,Try to derive -R,1,1,7.420000000000073,666.017,,4,6,0,0
cbritt,,486,46,46,0,0,1,((--T+-S)+-R),16,2,20,0,7,1,0,0,0,0,16,2,20,0,7,1,0,0,0,0,2.1.1.0,3,Try to derive -R,1,1,55.84299999999996,915.626,,4,6,0,0
cbritt,,1080,4,4,0,0,7,get,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,4.1.1.0,3,Try to derive (K>A),0,1,1.953000000000003,59.933,,7,0,0,0
cbritt,,1127,8,8,0,0,7,get,2,0,2,0,2,0,2,0,0,0,2,0,2,0,2,0,2,0,0,0,4.1.1.0,3,Try to derive (K>A),0,2,177.52299999999997,450.616,,7,0,0,0
cbritt,,1220,29,29,0,0,7,get,12,3,7,0,3,1,3,0,0,0,12,3,7,0,3,1,3,0,0,0,4.1.1.0,3,Try to derive (U>K),0,1,10.730999999999995,849.977,,7,0,0,0
cbritt,,1088,12,51,0,0,7,get,5,1,3,0,2,0,1,0,0,0,20,5,16,0,5,1,4,0,0,0,4.1.1.0,3,Try to derive (U>K),0,1,5.155999999999999,36.589,,7,0,1,0
cbritt,,1146,25,64,0,0,6,((-K>-U)+(R*N)),10,2,7,0,3,2,1,0,0,0,25,6,20,0,6,3,4,0,0,0,4.1.1.0,3,Try to derive (U>K),1,0,29.555999999999983,346.132,,7,0,1,0
cbritt,,1153,27,66,0,0,7,get,11,2,7,0,3,2,2,0,0,0,26,6,20,0,6,3,5,0,0,0,4.1.1.0,3,Try to derive (U>K),0,1,21.860000000000014,373.175,,7,0,1,0
cbritt,,655,1,1,0,0,1,((-J+-I)>(B>W)),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1.1.0,3,Try to derive B>W,1,1,25.087,25.087,,10,-1,0,0
cbritt,,746,27,27,0,0,7,get,9,3,10,0,3,1,1,0,0,0,9,3,10,0,3,1,1,0,0,0,3.1.1.0,3,Try to derive B>W,0,1,18.562000000000012,637.129,,10,-1,0,0
cbritt,,766,39,39,0,0,3,DN,13,5,14,0,4,2,1,0,0,0,13,5,14,0,4,2,1,0,0,0,3.1.1.0,3,Try to derive B>W,1,1,14.480000000000018,1040.14,,10,-1,0,0
cbritt,,785,49,49,0,0,2,(-(-J+-I)+(B>W)),17,8,16,0,5,2,1,0,0,0,17,8,16,0,5,2,1,0,0,0,3.1.1.0,3,Try to derive B>W,1,1,26.589999999999918,1343.22,,10,-1,0,0
cbritt,,844,80,80,0,0,2,((J*I)+(B>W)),27,12,30,0,8,2,1,0,0,0,27,12,30,0,8,2,1,0,0,0,3.1.1.0,3,Try to derive B>W,1,1,28.710000000000036,1639.17,,10,-1,0,0
cbritt,,920,112,112,0,0,7,get,39,17,37,0,11,6,2,0,0,0,39,17,37,0,11,6,2,0,0,0,3.1.1.0,3,Try to derive -B,0,1,6.630000000000109,2261.55,,10,-1,0,1
cbritt,,926,118,118,0,0,1,((-I*-J)*-W),43,18,38,0,11,6,2,0,0,0,43,18,38,0,11,6,2,0,0,0,3.1.1.0,3,Try to derive -B,1,1,45.69999999999982,2365.48,,10,-1,0,1
cbritt,,947,127,127,0,0,3,Impl,46,20,41,0,12,6,2,0,0,0,46,20,41,0,12,6,2,0,0,0,3.1.1.0,3,Try to derive (-B>(J>I)),1,0,31.559999999999945,2446.85,,10,-1,0,0
cbritt,,948,128,128,0,0,1,(-(-B*J)+I),47,20,41,0,12,6,2,0,0,0,47,20,41,0,12,6,2,0,0,0,3.1.1.0,3,Try to derive (-B>(J>I)),1,1,47.38999999999987,2494.24,,10,-1,0,0
cbritt,,965,138,138,0,0,7,get,50,20,46,0,13,6,3,0,0,0,50,20,46,0,13,6,3,0,0,0,3.1.1.0,3,Try to derive (-B>(J>I)),0,1,4.639999999999873,2544.67,,10,-1,0,0
pbwilli2,,379,1,1,0,0,1,(C*-F),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,70.794,70.794,,1,2,0,0
pbwilli2,,417,1,20,0,0,7,get,0,0,0,0,0,0,1,0,0,0,9,2,6,0,0,2,1,0,0,0,3.-1.2.0,3,Try to derive -D,0,1,5.886,5.886,,1,0,2,0
pbwilli2,,453,14,33,0,0,1,(D>-(K*Z)),6,2,5,0,0,0,1,0,0,0,15,4,11,0,0,2,1,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,32.43099999999998,230.962,,1,0,2,0
pbwilli2,,497,2,59,0,0,3,Simp,1,0,1,0,0,0,0,0,0,0,27,5,23,0,1,2,1,0,0,0,3.-1.2.0,3,Try to derive -D,1,1,2.7009999999999934,86.088,,1,0,4,1
pbwilli2,,509,5,62,0,0,7,get,1,0,3,0,0,0,1,0,0,0,27,5,25,0,1,2,2,0,0,0,3.-1.2.0,3,Try to derive -D,0,1,7.016999999999996,132.344,,1,0,4,1
pbwilli2,,526,3,3,0,0,7,get,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive (I*Q),0,1,8.091000000000001,66.893,,2,0,0,1
pbwilli2,,547,10,10,0,0,1,(S>Y),5,0,4,0,0,0,1,0,0,0,5,0,4,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive S,1,1,12.89800000000001,120.742,,2,0,0,0
pbwilli2,,563,19,19,0,0,7,get,8,0,7,0,1,1,2,0,0,0,8,0,7,0,1,1,2,0,0,0,3.-1.3.0,3,Try to derive S,0,1,6.379000000000019,186.763,,2,0,0,0
pbwilli2,,585,8,28,0,0,7,get,2,0,5,0,0,0,1,0,0,0,10,0,13,0,1,1,3,0,0,0,3.-1.3.0,3,Try to derive I*Q,0,1,4.037999999999997,46.129,,2,0,1,1
pbwilli2,,591,11,31,0,0,7,get,3,0,6,0,0,0,2,0,0,0,11,0,14,0,1,1,4,0,0,0,3.-1.3.0,3,Try to derive I*Q,0,1,3.683,57.241,,2,0,1,1
pbwilli2,,634,37,57,0,0,7,get,15,3,15,0,0,1,3,0,0,0,23,3,23,0,1,2,5,0,0,0,3.-1.3.0,3,Try to derive (S>Y),0,1,2.7079999999999984,252.585,,2,0,1,0
pbwilli2,,291,1,1,0,0,1,O,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.-1.3.0,3,Try to derive K,1,1,14.164,14.164,,4,7,0,1
pbwilli2,,961,1,1,0,0,1,-C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.1.1.0,3,Try to derive B>-A,1,1,23.262,23.262,,5,6,0,0
pbwilli2,,1000,18,18,0,0,1,(D+B),9,3,6,0,0,0,0,0,0,0,9,3,6,0,0,0,0,0,0,0,5.1.1.0,3,Try to derive (-D>B),1,1,15.288999999999987,153.051,,5,6,0,0
pbwilli2,,45,3,3,0,0,7,get,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0.3.0,3,Try to derive -W,0,2,148.447,198.468,,7,0,0,1
pbwilli2,,108,18,18,0,0,7,get,5,2,9,0,0,0,2,0,0,0,5,2,9,0,0,0,2,0,0,0,1.0.3.0,3,Try to derive -W,0,3,48.58100000000002,651.631,,7,0,0,1
pbwilli2,,111,1,20,0,0,1,((G+Z)>-W),1,0,0,0,0,0,0,0,0,0,6,2,9,0,0,0,2,0,1,0,1.0.3.0,3,Try to derive -W,1,1,12.179,12.179,,7,0,1,1
pbwilli2,,127,5,24,0,0,7,get,2,1,1,0,0,0,1,0,0,0,7,3,10,0,0,0,3,0,1,0,1.0.3.0,3,Try to derive -W,0,2,214.53099999999998,296.381,,7,0,1,1
pbwilli2,,128,6,25,0,0,7,get,2,1,1,0,0,0,2,0,0,0,7,3,10,0,0,0,4,0,1,0,1.0.3.0,3,Try to derive -W,0,3,0.5320000000000391,296.913,,7,0,1,1
pbwilli2,,154,1,33,0,0,7,get,0,0,0,0,0,0,1,0,0,0,8,4,15,0,0,0,5,0,1,0,1.0.3.0,3,Try to derive -W,0,2,12.111,12.111,,7,0,2,1
pbwilli2,,226,1,47,0,0,1,((G+Z)>-W),1,0,0,0,0,0,0,0,0,0,14,5,22,0,0,0,5,0,1,0,1.0.3.0,3,Try to derive -W,1,1,172.233,172.233,,7,0,4,1
pbwilli2,,1113,7,7,0,0,1,((Y>P)*(P>Y)),4,1,2,0,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,6.-1.3.0,3,Try to derive P>C,1,1,10.933,30.287,,9,29,0,1
pbwilli2,,1125,14,14,0,0,1,((-P>-C)*(-C>-P)),7,3,4,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,6.-1.3.0,3,Try to derive P>C,1,1,14.635000000000005,71.569,,9,29,0,1
dadamico,,982,2,2,0,0,1,(-A>(D+G)),1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,2452.04,2686.9,,2,4,0,0
dadamico,,994,11,11,0,0,3,DS,5,1,4,0,0,0,0,0,0,1,5,1,4,0,0,0,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,12.669999999999618,2805.47,,2,4,0,0
dadamico,,1004,18,18,0,0,6,(---A>-(-D*-G)),7,3,6,0,0,1,0,0,0,1,7,3,6,0,0,1,0,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,0,16.61999999999989,2885.4,,2,4,0,0
dadamico,,1007,20,20,0,0,7,get,8,3,6,0,0,1,1,0,0,1,8,3,6,0,0,1,1,0,0,1,4.-1.3.1,3,Try to derive (B+F),0,1,5.510000000000218,2896.51,,2,4,0,0
dadamico,,1038,38,38,0,0,1,(A>B),15,7,11,0,2,1,1,0,0,1,15,7,11,0,2,1,1,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,18.980000000000018,3081.59,,2,4,0,0
dadamico,,1050,42,42,0,0,3,DS,16,7,14,0,2,1,1,0,0,1,16,7,14,0,2,1,1,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,7.309999999999945,3164.06,,2,4,0,0
dadamico,,1071,53,53,0,0,2,(D+G),20,9,19,0,2,1,1,0,0,1,20,9,19,0,2,1,1,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,40.789999999999964,3363.74,,2,4,0,0
dadamico,,1075,56,56,0,0,1,F,22,9,20,0,2,1,1,0,0,1,22,9,20,0,2,1,1,0,0,1,4.-1.3.1,3,Try to derive (B+F),1,1,16.7800000000002,3396.07,,2,4,0,0
dadamico,,1082,62,62,0,0,3,Conj,24,9,23,0,3,1,1,0,0,1,24,9,23,0,3,1,1,0,0,1,4.-1.3.1,3,Try to derive G,1,1,12.0,3430.25,,2,4,0,1
dadamico,,360,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive (I*Q),0,1,7.339,7.339,,4,2,0,1
dadamico,,384,16,16,0,0,3,MT,7,5,3,0,0,0,1,0,0,0,7,5,3,0,0,0,1,0,0,0,3.-1.3.0,3,Try to derive (I*Q),1,1,9.799000000000007,139.142,,4,2,0,1
dadamico,,393,22,22,0,0,7,get,9,7,4,0,0,0,2,0,0,0,9,7,4,0,0,0,2,0,0,0,3.-1.3.0,3,Try to derive S,0,1,1.695999999999998,170.938,,4,2,0,0
dadamico,,415,33,33,0,0,1,(((S>Y)+S)>(D+Y)),15,9,7,0,0,0,2,0,0,0,15,9,7,0,0,0,2,0,0,0,3.-1.3.0,3,Try to derive S,1,1,12.990999999999985,288.377,,4,2,0,0
dadamico,,447,48,48,0,0,7,get,19,11,13,0,0,2,3,0,0,0,19,11,13,0,0,2,3,0,0,0,3.-1.3.0,3,Try to derive S,0,1,1.530999999999949,544.905,,4,2,0,0
dadamico,,480,70,70,0,0,7,get,28,17,18,0,1,2,4,0,0,0,28,17,18,0,1,2,4,0,0,0,3.-1.3.0,3,Try to derive S,0,2,18.246999999999957,728.959,,4,2,0,0
dadamico,,481,71,71,0,0,7,get,28,17,18,0,1,2,5,0,0,0,28,17,18,0,1,2,5,0,0,0,3.-1.3.0,3,Try to derive S,0,3,0.8540000000000418,729.813,,4,2,0,0
dadamico,,482,72,72,0,0,7,get,28,17,18,0,1,2,6,0,0,0,28,17,18,0,1,2,6,0,0,0,3.-1.3.0,3,Try to derive S,0,4,0.2319999999999709,730.045,,4,2,0,0
dadamico,,483,73,73,0,0,7,get,28,17,18,0,1,2,7,0,0,0,28,17,18,0,1,2,7,0,0,0,3.-1.3.0,3,Try to derive S,0,5,0.12600000000009004,730.171,,4,2,0,0
dadamico,,485,74,74,0,0,7,get,28,17,18,0,1,2,8,0,0,0,28,17,18,0,1,2,8,0,0,0,3.-1.3.0,3,Try to derive S,0,7,0.7169999999999845,730.888,,4,2,0,0
dadamico,,484,1,75,0,0,7,get,0,0,0,0,0,0,1,0,0,0,28,17,18,0,1,2,9,0,0,0,3.-1.3.0,3,Try to derive S,0,6,730.33,730.33,,4,2,1,0
dadamico,,529,13,87,0,0,7,get,1,1,8,0,0,1,2,0,0,0,29,18,26,0,1,3,10,0,0,0,3.-1.3.0,3,Try to derive S,0,1,7.3139999999999645,924.506,,4,2,1,0
dadamico,,535,16,90,0,0,7,get,2,1,8,0,0,2,3,0,0,0,30,18,26,0,1,4,11,0,0,0,3.-1.3.0,3,Try to derive S,0,2,4264.0470000000005,5215.35,,4,2,1,0
dadamico,,536,17,91,0,0,7,get,2,1,8,0,0,2,4,0,0,0,30,18,26,0,1,4,12,0,0,0,3.-1.3.0,3,Try to derive S,0,3,0.8499999999994543,5216.2,,4,2,1,0
dadamico,,537,18,92,0,0,7,get,2,1,8,0,0,2,5,0,0,0,30,18,26,0,1,4,13,0,0,0,3.-1.3.0,3,Try to derive S,0,4,0.4499999999998181,5216.65,,4,2,1,0
dadamico,,538,19,93,0,0,7,get,2,1,8,0,0,2,6,0,0,0,30,18,26,0,1,4,14,0,0,0,3.-1.3.0,3,Try to derive S,0,5,0.5200000000004366,5217.17,,4,2,1,0
dadamico,,548,20,94,0,0,7,get,2,1,8,0,0,2,7,0,0,0,30,18,26,0,1,4,15,0,0,0,3.-1.3.0,3,Try to derive S,0,6,74.96000000000004,5292.13,,4,2,1,0
dadamico,,550,21,95,0,0,7,get,2,1,8,0,0,2,8,0,0,0,30,18,26,0,1,4,16,0,0,0,3.-1.3.0,3,Try to derive S,0,8,0.75,5292.88,,4,2,1,0
dadamico,,549,1,96,0,0,7,get,0,0,0,0,0,0,1,0,0,0,30,18,26,0,1,4,17,0,0,0,3.-1.3.0,3,Try to derive S,0,7,5292.64,5292.64,,4,2,2,0
dadamico,,582,6,101,0,0,1,((S>Y)+(I*Q)),3,0,2,0,0,0,1,0,0,0,33,18,28,0,1,4,17,0,0,0,3.-1.3.0,3,Try to derive S,1,1,11.039999999999964,5498.94,,4,2,2,0
dadamico,,414,17,149,0,0,7,get,7,3,5,0,1,0,1,0,0,0,57,28,39,0,2,5,18,0,0,0,3.-1.3.0,3,Try to derive S,0,2,19.00399999999999,233.421,,4,0,4,0
dadamico,,422,20,152,0,0,1,(S>Y),9,3,5,0,1,1,1,0,0,0,59,28,39,0,2,6,18,0,0,0,3.-1.3.0,3,Try to derive S,1,1,51.436000000000035,299.773,,4,0,4,0
dadamico,,671,102,234,0,0,3,Conj,40,10,34,0,7,10,1,0,0,0,90,35,68,0,8,15,18,0,0,0,3.-1.3.0,3,Try to derive S,1,1,4.8900000000001,1573.4,,4,0,4,0
dadamico,,684,109,241,0,0,6,(-(I*Q)>(S>Y)),43,10,36,0,7,12,1,0,0,0,93,35,70,0,8,17,18,0,0,0,3.-1.3.0,3,Try to derive S,1,0,1.1499999999998636,1622.58,,4,0,4,0
dadamico,,742,134,266,0,0,1,(-S+Y),53,11,47,0,8,14,1,0,0,0,103,36,81,0,9,19,18,0,0,0,3.-1.3.0,3,Try to derive S,1,1,14.11999999999989,1816.56,,4,0,4,1
dadamico,,681,1,296,0,0,7,get,0,0,0,0,0,0,1,0,0,0,112,43,87,0,10,20,19,0,0,4,3.-1.3.0,3,Try to derive I*Q,0,1,5.344,5.344,,5,2,7,1
dadamico,,648,1,2,0,0,1,((S>D)+I),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.-1.3.1,3,Try to derive S>D,1,1,27.301,27.301,,6,2,1,1
dadamico,,691,1,8,0,0,7,get,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,5,3.-1.3.1,3,Try to derive S>D,0,1,6.076,6.076,,6,2,3,1
dadamico,,760,30,37,0,0,3,MP,9,4,15,0,1,0,1,0,0,0,10,4,16,0,1,0,1,0,0,5,3.-1.3.1,3,Try to derive -S,1,0,11.31499999999994,671.703,321DT-03381-212E0-1T0L1,6,2,3,1
dadamico,,965,1,1,0,0,1,((-Y>-F)*(E>G)),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.-1.3.0,3,Try to derive -F,1,1,15.947,15.947,,7,4,0,0
dadamico,,142,1,1,0,0,7,get,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2.-1.3.0,3,Try to derive Q>P,0,2,28.386,28.386,,8,7,0,1
dadamico,,144,2,2,0,0,7,get,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,2.-1.3.0,3,Try to derive Q>P,0,3,32.973,61.359,,8,7,0,1
dadamico,,145,3,3,0,0,7,get,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,2.-1.3.0,3,Try to derive Q>P,0,4,0.5090000000000003,61.868,,8,7,0,1
dadamico,,146,4,4,0,0,7,get,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,2.-1.3.0,3,Try to derive Q>P,0,5,0.242999999999995,62.111,,8,7,0,1
dadamico,,166,18,18,0,0,3,MP,7,2,3,0,2,0,4,0,0,0,7,2,3,0,2,0,4,0,0,0,2.-1.3.0,3,Try to derive (Q>P),1,0,3.421999999999997,141.119,,8,7,0,1
dadamico,,171,22,22,0,0,2,(Q>P),9,3,4,0,2,0,4,0,0,0,9,3,4,0,2,0,4,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,1,30.484999999999985,183.177,,8,7,0,0
dadamico,,193,34,34,1,0,7,get,14,7,6,0,2,0,5,0,0,0,14,7,6,0,2,0,5,0,0,0,2.-1.3.0,3,Try to derive (K*O),0,2,19.134000000000015,309.817,,8,7,0,0
dadamico,,194,35,35,1,0,7,get,14,7,6,0,2,0,6,0,0,0,14,7,6,0,2,0,6,0,0,0,2.-1.3.0,3,Try to derive (K*O),0,3,1.0459999999999923,310.863,,8,7,0,0
dadamico,,213,1,41,0,0,7,get,0,0,0,0,0,0,1,0,0,0,17,7,8,0,2,0,7,0,0,0,2.-1.3.0,3,Try to derive K,0,2,18.117,18.117,,8,7,1,1
dadamico,,220,7,47,0,0,7,get,3,0,1,0,1,0,2,0,0,0,20,7,9,0,3,0,8,0,0,0,2.-1.3.0,3,Try to derive (Q>P),0,1,3.933,57.651,,8,7,1,1
dadamico,,242,23,63,0,0,1,(Q>P),10,3,6,0,2,0,2,0,0,0,27,10,14,0,4,0,8,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,1,14.427999999999997,307.411,,8,7,1,0
dadamico,,248,27,67,0,0,3,DS,12,3,8,0,2,0,2,0,0,0,29,10,16,0,4,0,8,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,1,5.432000000000016,332.968,,8,7,1,0
dadamico,,284,48,88,0,0,1,(P>R),25,8,9,0,2,2,2,0,0,0,42,15,17,0,4,2,8,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,1,12.430000000000007,464.097,,8,7,1,0
dadamico,,289,52,92,0,0,6,((Q+P)>(P+R)),26,8,11,0,2,3,2,0,0,0,43,15,19,0,4,3,8,0,0,0,2.-1.3.0,3,Try to derive (K*O),1,0,20.072000000000003,499.739,,8,7,1,0
dadamico,,1157,10,10,0,0,2,(-A>-B),5,3,2,0,0,0,0,0,0,0,5,3,2,0,0,0,0,0,0,0,5.-1.2.0,3,Try to derive (G>-A),1,1,10.521999999999998,69.173,,9,2,0,0
dadamico,,75,3,3,0,0,7,get,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1.0.2.0,3,Try to derive (S+L),0,1,3.646000000000015,164.294,,11,0,0,1
dadamico,,79,7,7,0,0,7,get,2,0,2,0,1,0,2,0,0,0,2,0,2,0,1,0,2,0,0,0,1.0.2.0,3,Try to derive (B*(S+L)),0,1,5.485000000000014,213.942,,11,0,0,0
dadamico,,877,1,1,0,0,1,(K>-W),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1.1.0,3,Try to derive -(R*N),1,1,13.244,13.244,,12,10,0,0
ktvalaku,,1441,4,6,0,0,3,MT,2,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,2,4.-1.3.1,3,Try to derive G,1,1,8.401999999999997,30.862,,1,1,1,1
